,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas Ocupadas,Prom. Grado Escolar,Personas C/Servicio de Salud
31195,5.0,23.0,7.459091211939503,23.0,11.0,10.0,12.0,18.0
31196,10.0,46.0,7.459091211939503,46.0,20.0,25.0,10.73,39.0
31197,3.0,20.0,7.459091211939503,15.0,10.0,7.0,12.0,18.0
31198,15.456863657515123,7.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31199,26.0,92.0,7.459091211939503,47.675835426737876,36.0,49.0,10.85,79.0
31200,15.456863657515123,103.0,7.459091211939503,47.675835426737876,28.0,72.0,12.48,99.0
31201,15.456863657515123,129.0,8.0,114.0,53.0,56.0,12.4,107.0
31202,15.456863657515123,57.0,7.459091211939503,47.675835426737876,19.0,27.0,11.94,49.0
31203,4.0,23.0,7.459091211939503,20.0,7.0,15.0,13.0,19.0
31204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31205,15.456863657515123,61.0,7.459091211939503,56.0,24.0,30.0,12.73,49.0
31206,15.456863657515123,60.0,7.459091211939503,60.0,26.0,24.0,10.36,45.0
31207,8.0,38.0,6.0,47.675835426737876,14.0,16.0,11.43,30.0
31208,15.456863657515123,11.0,0.0,11.0,3.0,4.0,12.33,11.0
31209,15.456863657515123,43.0,3.0,47.675835426737876,16.0,37.0,12.05,33.0
31210,13.0,62.0,7.459091211939503,62.0,21.0,47.0,12.56,52.0
31211,11.0,58.0,7.459091211939503,55.0,20.0,47.0,9.91,46.0
31212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31213,13.0,48.0,7.459091211939503,37.0,18.0,35.0,12.84,45.0
31214,23.0,97.0,6.0,90.0,36.0,73.0,11.93,85.0
31215,38.0,142.0,9.0,129.0,55.0,101.0,12.56,125.0
31216,15.456863657515123,107.0,7.0,100.0,48.0,50.0,11.27,84.0
31217,15.456863657515123,93.0,7.0,47.675835426737876,28.0,45.0,11.32,60.0
31218,15.456863657515123,23.0,0.0,21.0,13.0,9.0,13.71,18.0
31219,15.456863657515123,2.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31220,8.0,46.0,4.0,44.0,17.0,23.0,12.29,44.0
31221,15.456863657515123,53.0,7.459091211939503,47.675835426737876,24.0,28.0,10.45,36.0
31222,14.0,54.0,7.459091211939503,47.675835426737876,29.0,20.0,10.0,43.0
31223,5.0,13.0,7.459091211939503,13.0,8.0,6.0,13.0,11.0
31224,15.456863657515123,41.0,7.459091211939503,41.0,10.0,17.0,12.03,37.0
31225,15.456863657515123,21.0,0.0,21.0,8.0,17.0,11.15,21.0
31226,8.0,31.0,7.459091211939503,29.0,15.0,23.0,12.52,28.0
31227,15.456863657515123,24.0,3.0,47.675835426737876,12.0,16.0,11.47,21.0
31228,7.0,29.0,7.459091211939503,47.675835426737876,13.0,20.0,13.27,26.0
31229,9.0,34.0,7.459091211939503,33.0,13.0,28.0,13.14,25.0
31230,10.0,45.0,7.459091211939503,42.0,16.0,38.0,12.45,44.0
31231,15.0,53.0,7.459091211939503,47.0,19.0,38.0,12.94,48.0
31232,11.0,62.0,7.459091211939503,47.675835426737876,27.0,47.0,12.04,50.0
31234,15.456863657515123,34.0,7.459091211939503,28.0,20.0,18.0,12.65,24.0
31235,15.456863657515123,43.0,7.459091211939503,40.0,16.0,29.0,11.43,34.0
31236,15.456863657515123,37.0,0.0,47.675835426737876,18.0,23.0,13.06,31.0
31237,15.456863657515123,42.0,7.459091211939503,37.0,17.0,19.0,10.92,24.0
31238,15.456863657515123,230.0,23.0,47.675835426737876,97.0,108.0,10.82,180.0
31239,15.456863657515123,76.0,7.459091211939503,74.0,25.0,32.0,11.02,61.0
31240,15.456863657515123,45.0,7.459091211939503,44.0,14.0,24.0,12.6,36.0
31241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31242,4.0,20.0,3.0,19.0,8.0,9.0,12.42,14.0
31243,15.0,58.0,7.459091211939503,47.675835426737876,28.0,36.0,11.68,48.0
31244,9.0,70.0,7.459091211939503,69.0,24.0,42.0,10.85,56.0
31245,15.456863657515123,83.0,10.0,76.0,36.0,44.0,12.94,60.0
31246,26.0,89.0,7.0,81.0,31.0,36.0,12.83,71.0
31247,15.456863657515123,5.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31248,15.456863657515123,31.0,7.459091211939503,47.675835426737876,12.0,12.0,11.43,24.0
31249,15.456863657515123,99.0,7.459091211939503,90.0,48.0,47.0,10.74,66.0
31250,15.456863657515123,96.0,7.0,92.0,30.0,45.0,11.07,69.0
31251,15.456863657515123,103.0,10.0,88.0,42.0,49.0,12.5,87.0
31252,15.456863657515123,97.0,7.459091211939503,94.0,39.0,46.0,12.34,89.0
31253,15.456863657515123,86.0,8.0,79.0,34.0,37.0,12.63,78.0
31254,12.0,53.0,7.0,51.0,16.0,21.0,12.25,48.0
31255,15.456863657515123,53.0,7.459091211939503,47.675835426737876,23.0,37.0,11.93,45.0
31256,15.456863657515123,89.0,7.459091211939503,82.0,37.0,52.0,12.33,72.0
31257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31258,15.456863657515123,46.0,7.459091211939503,46.0,23.0,20.0,11.34,36.0
31260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31261,15.456863657515123,79.0,7.459091211939503,68.0,34.0,47.0,9.25,49.0
31262,14.0,72.0,7.459091211939503,70.0,25.0,42.0,10.32,53.0
31263,10.0,47.0,7.459091211939503,47.0,17.0,22.0,10.68,40.0
31264,15.456863657515123,78.0,7.459091211939503,75.0,39.0,34.0,12.0,74.0
31265,18.0,95.0,14.0,84.0,42.0,50.0,10.07,71.0
31266,11.0,66.0,7.459091211939503,62.0,32.0,39.0,10.45,50.0
31267,29.0,98.0,7.459091211939503,98.0,44.0,62.0,9.89,82.0
31268,29.0,89.0,7.459091211939503,81.0,33.0,55.0,11.19,71.0
31269,15.456863657515123,32.0,7.459091211939503,28.0,10.0,17.0,11.46,19.0
31270,15.456863657515123,69.0,8.0,65.0,24.0,38.0,11.02,53.0
31271,15.456863657515123,85.0,7.459091211939503,83.0,43.0,43.0,10.77,64.0
31272,15.456863657515123,56.0,7.459091211939503,51.0,23.0,27.0,10.69,47.0
31273,15.0,67.0,7.459091211939503,47.675835426737876,25.0,24.0,11.22,59.0
31274,12.0,59.0,7.0,56.0,20.0,31.0,11.81,52.0
31275,15.456863657515123,94.0,7.459091211939503,87.0,38.0,49.0,10.02,76.0
31276,15.456863657515123,89.0,7.459091211939503,87.0,34.0,36.0,11.11,70.0
31277,15.0,63.0,7.459091211939503,62.0,21.0,30.0,11.18,56.0
31278,15.456863657515123,56.0,7.459091211939503,53.0,21.0,36.0,11.46,44.0
31279,15.456863657515123,88.0,7.0,47.675835426737876,27.0,54.0,10.56,71.0
31280,15.456863657515123,36.0,7.459091211939503,36.0,11.0,16.0,11.37,27.0
31281,15.456863657515123,65.0,7.459091211939503,62.0,25.0,22.0,10.45,53.0
31282,10.0,65.0,7.459091211939503,64.0,22.0,32.0,10.1,59.0
31283,15.456863657515123,77.0,7.459091211939503,75.0,30.0,29.0,11.1,72.0
31284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31285,3.0,16.0,7.459091211939503,47.675835426737876,4.0,8.0,8.73,8.0
31286,16.0,52.0,7.459091211939503,41.0,16.0,25.0,8.92,39.0
31287,15.0,70.0,7.459091211939503,59.0,22.0,39.0,10.14,59.0
31288,15.0,61.0,7.459091211939503,47.675835426737876,26.0,39.0,13.41,49.0
31289,15.456863657515123,110.0,7.459091211939503,47.675835426737876,40.0,61.0,11.73,87.0
31290,35.0,132.0,23.0,129.0,57.0,55.0,9.75,117.0
31291,30.0,92.0,7.459091211939503,91.0,36.0,44.0,11.78,74.0
31292,15.456863657515123,81.0,7.459091211939503,81.0,30.0,35.0,11.31,75.0
31293,15.456863657515123,59.0,3.0,55.0,24.0,28.0,9.53,45.0
31294,23.0,99.0,12.0,47.675835426737876,38.0,46.0,11.52,80.0
31295,15.456863657515123,113.0,7.0,108.0,46.0,56.0,10.09,98.0
31296,17.0,66.0,7.459091211939503,57.0,23.0,41.0,11.03,51.0
31297,15.456863657515123,108.0,7.459091211939503,47.0,26.0,24.0,9.23,49.0
31298,15.456863657515123,21.0,7.459091211939503,47.675835426737876,10.0,10.0,8.12,16.0
31299,15.456863657515123,18.0,7.459091211939503,47.675835426737876,4.0,8.0,9.88,16.0
31300,15.456863657515123,9.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31302,15.456863657515123,77.0,7.459091211939503,75.0,25.0,40.0,12.56,66.0
31304,12.0,59.0,7.459091211939503,57.0,24.0,30.0,10.66,45.0
31305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31306,23.0,95.0,7.459091211939503,47.675835426737876,34.0,48.0,10.12,87.0
31307,15.456863657515123,59.0,7.459091211939503,59.0,22.0,24.0,11.19,52.0
31308,15.456863657515123,102.0,14.0,100.0,36.0,35.0,10.28,85.0
31309,48.0,144.0,7.459091211939503,139.0,59.0,74.0,11.91,122.0
31310,5.0,26.0,7.459091211939503,47.675835426737876,8.0,17.0,11.96,21.0
31311,12.0,42.0,7.0,42.0,20.0,14.0,10.43,28.0
31312,15.456863657515123,49.0,8.0,49.0,16.0,17.0,8.65,43.0
31313,15.456863657515123,27.0,7.459091211939503,27.0,12.0,16.0,10.05,23.0
31314,4.0,23.0,4.0,23.0,6.0,6.0,9.17,16.0
31315,10.0,40.0,7.459091211939503,40.0,17.0,28.0,9.86,32.0
31316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31317,79.0,306.0,36.0,297.0,120.0,130.0,9.92,246.0
31318,51.0,219.0,19.0,206.0,85.0,109.0,10.7,182.0
31319,15.456863657515123,67.0,7.459091211939503,67.0,34.0,27.0,12.66,58.0
31320,15.456863657515123,56.0,7.459091211939503,47.675835426737876,22.0,27.0,11.0,42.0
31321,10.0,23.0,7.459091211939503,23.0,10.0,10.0,10.71,22.0
31322,15.456863657515123,21.0,7.459091211939503,21.0,3.0,9.0,9.78,13.0
31323,3.0,15.0,7.459091211939503,47.675835426737876,4.0,6.0,10.0,15.0
31324,15.456863657515123,31.0,7.459091211939503,47.675835426737876,6.0,16.0,9.23,26.0
31325,3.0,22.0,7.459091211939503,21.0,10.0,10.0,9.75,21.0
31326,15.456863657515123,36.0,7.459091211939503,36.0,13.0,17.0,8.92,31.0
31327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31328,15.456863657515123,47.0,7.459091211939503,42.0,23.0,26.0,12.65,44.0
31329,15.456863657515123,29.0,0.0,29.0,8.0,15.0,13.26,28.0
31330,38.0,140.0,7.459091211939503,129.0,51.0,78.0,9.35,116.0
31331,9.0,26.0,7.459091211939503,47.675835426737876,8.0,10.0,7.25,24.0
31332,15.456863657515123,49.0,4.0,48.0,22.0,19.0,8.49,37.0
31333,18.0,61.0,7.459091211939503,47.675835426737876,25.0,25.0,9.84,47.0
31334,15.456863657515123,54.0,7.459091211939503,47.675835426737876,29.0,28.0,10.24,39.0
31335,15.456863657515123,78.0,7.459091211939503,76.0,33.0,39.0,10.47,61.0
31336,15.456863657515123,52.0,7.459091211939503,47.675835426737876,18.0,27.0,10.9,43.0
31337,15.456863657515123,50.0,7.459091211939503,47.675835426737876,22.0,19.0,8.51,39.0
31338,7.0,32.0,7.459091211939503,32.0,15.0,15.0,9.08,23.0
31339,17.0,44.0,4.0,47.675835426737876,9.0,25.0,9.67,38.0
31340,15.456863657515123,48.0,7.459091211939503,48.0,20.0,17.0,9.95,41.0
31341,19.0,77.0,9.0,73.0,31.0,40.0,11.53,59.0
31342,13.0,55.0,7.0,54.0,28.0,23.0,9.24,42.0
31343,15.456863657515123,111.0,10.0,110.0,45.0,44.0,10.24,108.0
31344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31345,6.0,31.0,7.459091211939503,29.0,11.0,16.0,10.19,17.0
31346,15.456863657515123,62.0,7.459091211939503,62.0,22.0,31.0,9.98,51.0
31347,15.456863657515123,25.0,7.459091211939503,23.0,10.0,8.0,8.5,12.0
31348,6.0,17.0,7.459091211939503,13.0,10.0,8.0,11.57,8.0
31350,13.0,43.0,7.459091211939503,47.675835426737876,15.0,28.0,14.15,33.0
31351,15.456863657515123,82.0,7.459091211939503,80.0,29.0,40.0,13.69,75.0
31352,10.0,32.0,7.459091211939503,47.675835426737876,14.0,18.0,13.33,26.0
31353,0.0,15.0,0.0,15.0,4.0,7.0,13.2,13.0
31354,3.0,21.0,0.0,20.0,12.0,14.0,15.79,20.0
31355,15.456863657515123,57.0,7.459091211939503,49.0,14.0,32.0,14.64,45.0
31356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31357,3.0,18.0,7.459091211939503,47.675835426737876,6.0,11.0,13.13,14.0
31358,40.0,143.0,12.0,108.0,44.0,90.0,13.54,114.0
31359,55.0,205.0,19.0,185.0,90.0,89.0,12.2,163.0
31360,15.456863657515123,109.0,12.0,104.0,41.0,56.0,12.26,86.0
31361,38.0,141.0,7.459091211939503,120.0,40.0,89.0,12.9,101.0
31362,15.456863657515123,142.0,12.0,47.675835426737876,48.0,89.0,13.18,102.0
31363,15.456863657515123,70.0,7.459091211939503,55.0,18.0,45.0,13.08,42.0
31364,8.0,26.0,0.0,13.0,8.0,24.0,11.32,14.0
31365,15.456863657515123,46.0,7.459091211939503,26.0,14.0,26.0,11.36,28.0
31366,15.456863657515123,18.0,0.0,47.675835426737876,4.0,13.0,16.44,18.0
31367,17.0,47.0,7.459091211939503,41.0,15.0,23.0,13.74,32.0
31368,15.456863657515123,84.0,7.459091211939503,75.0,40.0,47.0,12.31,59.0
31369,39.0,122.0,9.0,106.0,47.0,70.0,13.59,108.0
31370,6.0,22.0,7.459091211939503,8.0,5.0,7.0,12.17,15.0
31371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31374,15.456863657515123,5.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31375,4.0,18.0,0.0,14.0,5.0,14.0,12.76,8.0
31376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31378,15.456863657515123,5.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31379,4.0,24.0,7.459091211939503,21.0,8.0,12.0,13.56,18.0
31380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31384,15.456863657515123,57.0,3.0,52.0,18.0,22.0,11.0,45.0
31385,15.456863657515123,82.0,7.459091211939503,73.0,23.0,37.0,10.69,57.0
31386,15.456863657515123,99.0,9.0,88.0,29.0,50.0,10.99,76.0
31387,37.0,134.0,12.0,127.0,47.0,67.0,11.78,100.0
31388,14.0,63.0,7.459091211939503,58.0,13.0,33.0,12.75,47.0
31389,15.456863657515123,27.0,0.0,27.0,8.0,17.0,16.54,22.0
31390,15.456863657515123,14.0,7.459091211939503,12.0,4.0,8.0,14.62,12.0
31391,15.456863657515123,15.0,0.0,47.675835426737876,4.0,7.0,13.92,14.0
31392,26.0,62.0,3.0,59.0,26.0,32.0,14.78,51.0
31393,27.0,114.0,6.0,107.0,37.0,55.0,12.73,79.0
31394,33.0,132.0,7.459091211939503,109.0,56.0,72.0,13.58,102.0
31395,12.0,68.0,7.459091211939503,62.0,29.0,34.0,12.88,63.0
31396,28.0,104.0,7.459091211939503,47.675835426737876,46.0,63.0,11.57,67.0
31397,58.0,222.0,12.0,194.0,97.0,131.0,13.25,189.0
31398,73.0,212.0,13.0,194.0,77.0,111.0,12.25,198.0
31399,15.456863657515123,46.0,4.0,47.675835426737876,14.0,24.0,11.69,38.0
31400,11.0,45.0,7.459091211939503,41.0,22.0,28.0,12.56,42.0
31401,15.456863657515123,98.0,7.459091211939503,95.0,32.0,44.0,12.28,73.0
31402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31405,4.0,11.0,7.459091211939503,47.675835426737876,6.0,8.0,16.11,9.0
31406,39.0,45.0,0.0,45.0,4.0,6.0,13.27,42.0
31407,10.0,41.0,7.459091211939503,47.675835426737876,13.0,22.0,13.74,38.0
31408,15.456863657515123,101.0,7.459091211939503,98.0,36.0,48.0,12.88,97.0
31409,0.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0
31410,15.456863657515123,6.0,0.0,4.0,0.0,5.0,14.33,5.0
31411,5.0,19.0,7.459091211939503,15.0,4.0,9.0,15.67,14.0
31412,10.0,31.0,7.459091211939503,47.675835426737876,15.0,19.0,13.57,27.0
31413,15.456863657515123,47.0,7.459091211939503,47.0,18.0,25.0,11.68,47.0
31414,15.456863657515123,63.0,7.459091211939503,56.0,24.0,36.0,12.66,57.0
31415,13.0,71.0,7.0,47.675835426737876,22.0,32.0,12.86,66.0
31416,15.456863657515123,69.0,7.459091211939503,67.0,19.0,30.0,12.65,69.0
31417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31418,15.456863657515123,1.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31420,15.456863657515123,8.0,0.0,47.675835426737876,23.416772057729503,4.0,13.5,8.0
31421,14.0,48.0,7.459091211939503,48.0,19.0,20.0,12.73,41.0
31422,5.0,25.0,7.459091211939503,47.675835426737876,10.0,11.0,12.83,23.0
31423,15.456863657515123,56.0,4.0,47.0,17.0,23.0,12.62,56.0
31424,15.456863657515123,81.0,3.0,74.0,22.0,45.0,13.21,73.0
31425,15.456863657515123,64.0,7.459091211939503,54.0,25.0,26.0,13.42,63.0
31426,15.456863657515123,17.0,0.0,47.675835426737876,11.0,13.0,14.59,16.0
31427,15.456863657515123,51.0,7.459091211939503,45.0,26.0,21.0,14.09,44.0
31429,37.0,120.0,7.459091211939503,114.0,44.0,53.0,13.24,102.0
31430,15.456863657515123,86.0,6.0,80.0,31.0,41.0,11.36,70.0
31431,14.0,83.0,7.459091211939503,81.0,34.0,37.0,10.52,70.0
31432,15.456863657515123,69.0,3.0,68.0,34.0,31.0,11.78,60.0
31433,15.456863657515123,86.0,7.0,78.0,35.0,38.0,12.44,77.0
31434,15.456863657515123,103.0,7.459091211939503,100.0,37.0,56.0,11.23,90.0
31435,15.456863657515123,81.0,4.0,79.0,32.0,44.0,12.67,73.0
31436,10.0,48.0,7.0,47.675835426737876,23.0,29.0,11.85,37.0
31437,15.456863657515123,84.0,7.459091211939503,77.0,38.0,38.0,12.27,64.0
31438,15.456863657515123,47.0,7.459091211939503,47.675835426737876,21.0,24.0,12.26,40.0
31439,5.0,38.0,7.459091211939503,47.675835426737876,10.0,19.0,12.78,29.0
31440,31.0,131.0,7.0,129.0,52.0,71.0,11.71,102.0
31441,15.456863657515123,183.0,8.0,176.0,80.0,95.0,12.63,165.0
31442,31.0,134.0,16.0,118.0,50.0,62.0,12.81,127.0
31443,15.456863657515123,122.0,12.0,107.0,44.0,57.0,11.6,93.0
31444,51.0,178.0,9.0,161.0,66.0,91.0,10.81,124.0
31445,15.456863657515123,179.0,10.0,172.0,70.0,87.0,10.44,155.0
31446,31.0,119.0,7.0,103.0,49.0,64.0,10.8,94.0
31447,20.0,94.0,10.0,90.0,35.0,34.0,11.95,72.0
31448,15.456863657515123,102.0,7.459091211939503,90.0,40.0,55.0,10.51,89.0
31449,15.456863657515123,45.0,7.459091211939503,47.675835426737876,20.0,24.0,12.95,32.0
31450,20.0,105.0,7.459091211939503,101.0,42.0,64.0,12.63,89.0
31451,16.0,65.0,3.0,65.0,27.0,27.0,10.92,49.0
31452,28.0,118.0,9.0,118.0,48.0,62.0,12.18,100.0
31453,31.0,111.0,9.0,98.0,35.0,51.0,11.19,83.0
31454,15.456863657515123,110.0,6.0,106.0,41.0,64.0,13.39,90.0
31455,15.456863657515123,96.0,7.459091211939503,92.0,31.0,52.0,13.5,84.0
31456,15.456863657515123,65.0,7.0,64.0,23.0,24.0,12.53,55.0
31457,9.0,29.0,0.0,27.0,8.0,15.0,13.04,25.0
31458,12.0,46.0,7.459091211939503,45.0,12.0,26.0,10.72,37.0
31459,30.0,124.0,7.459091211939503,112.0,53.0,58.0,10.98,107.0
31460,27.0,89.0,7.459091211939503,79.0,35.0,43.0,12.45,84.0
31461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31463,7.0,38.0,7.459091211939503,38.0,16.0,18.0,11.94,34.0
31464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31465,15.456863657515123,4.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31466,44.0,172.0,16.0,160.0,61.0,79.0,13.0,146.0
31467,15.456863657515123,65.0,7.459091211939503,47.675835426737876,37.0,36.0,12.21,59.0
31468,67.0,224.0,20.0,189.0,103.0,106.0,9.55,189.0
31469,27.0,112.0,9.0,89.0,41.0,50.0,12.17,83.0
31470,15.456863657515123,22.0,0.0,22.0,8.0,8.0,12.8,21.0
31471,7.0,26.0,7.459091211939503,47.675835426737876,8.0,10.0,12.23,21.0
31472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31475,29.0,92.0,10.0,92.0,41.0,44.0,8.86,80.0
31476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31477,11.0,32.0,0.0,32.0,13.0,13.0,10.29,31.0
31478,15.456863657515123,21.0,0.0,21.0,8.0,10.0,13.18,21.0
31479,15.456863657515123,27.0,7.459091211939503,27.0,8.0,13.0,9.72,23.0
31480,7.0,18.0,7.459091211939503,16.0,8.0,9.0,9.87,16.0
31481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31482,13.0,56.0,7.459091211939503,54.0,27.0,19.0,13.69,52.0
31483,19.0,57.0,7.459091211939503,56.0,31.0,26.0,10.3,55.0
31484,15.456863657515123,155.0,11.0,150.0,77.0,84.0,9.28,132.0
31485,15.456863657515123,52.0,7.459091211939503,51.0,21.0,24.0,8.79,45.0
31486,15.456863657515123,91.0,10.0,80.0,43.0,45.0,10.3,83.0
31487,15.456863657515123,97.0,7.459091211939503,90.0,38.0,46.0,10.77,75.0
31488,15.456863657515123,129.0,14.0,123.0,55.0,62.0,9.57,122.0
31489,22.0,100.0,7.459091211939503,97.0,37.0,48.0,9.14,88.0
31490,5.0,17.0,7.459091211939503,14.0,8.0,7.0,9.8,14.0
31491,15.456863657515123,63.0,7.459091211939503,58.0,34.0,29.0,11.64,61.0
31492,15.456863657515123,33.0,7.459091211939503,32.0,4.0,15.0,10.52,23.0
31493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31494,10.0,39.0,6.0,20.0,16.0,17.0,9.7,35.0
31495,6.0,14.0,7.459091211939503,14.0,4.0,6.0,10.18,13.0
31496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31497,4.0,14.0,7.459091211939503,14.0,6.0,6.0,12.0,11.0
31499,15.456863657515123,127.0,7.459091211939503,116.0,42.0,67.0,13.71,95.0
31500,15.456863657515123,43.0,7.459091211939503,47.675835426737876,13.0,24.0,15.05,40.0
31501,15.456863657515123,74.0,7.459091211939503,65.0,25.0,38.0,13.65,62.0
31502,32.0,148.0,9.0,137.0,49.0,68.0,13.69,125.0
31503,15.456863657515123,144.0,7.459091211939503,138.0,58.0,85.0,13.25,129.0
31504,56.0,166.0,7.459091211939503,144.0,57.0,90.0,14.21,140.0
31505,15.456863657515123,163.0,15.0,131.0,53.0,72.0,13.65,137.0
31506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31507,16.0,46.0,7.459091211939503,43.0,24.0,28.0,14.98,44.0
31508,15.456863657515123,77.0,6.0,47.675835426737876,32.0,40.0,14.66,63.0
31509,15.456863657515123,147.0,9.0,123.0,60.0,87.0,14.06,107.0
31510,15.456863657515123,41.0,7.459091211939503,31.0,12.0,21.0,11.64,33.0
31511,15.456863657515123,78.0,7.459091211939503,77.0,21.0,36.0,14.48,70.0
31512,15.456863657515123,141.0,13.0,113.0,41.0,82.0,11.58,112.0
31513,45.0,170.0,11.0,151.0,60.0,85.0,13.99,146.0
31514,23.0,86.0,3.0,67.0,35.0,40.0,12.97,71.0
31515,5.0,26.0,0.0,47.675835426737876,11.0,14.0,14.92,26.0
31516,3.0,12.0,7.459091211939503,11.0,23.416772057729503,4.0,13.82,12.0
31517,15.456863657515123,124.0,7.459091211939503,96.0,39.0,64.0,13.54,93.0
31518,24.0,86.0,7.459091211939503,86.0,42.0,42.0,11.93,79.0
31519,15.456863657515123,98.0,7.459091211939503,91.0,25.0,52.0,13.38,74.0
31520,15.456863657515123,79.0,7.459091211939503,61.0,31.0,40.0,14.88,61.0
31521,4.0,16.0,7.459091211939503,15.0,7.0,9.0,13.21,12.0
31522,15.456863657515123,26.0,7.459091211939503,47.675835426737876,4.0,4.0,14.88,24.0
31523,15.456863657515123,44.0,7.459091211939503,47.675835426737876,11.0,27.0,12.56,25.0
31524,15.456863657515123,54.0,7.459091211939503,47.675835426737876,20.0,32.0,14.25,43.0
31525,15.456863657515123,31.0,7.459091211939503,26.0,10.0,12.0,11.19,29.0
31526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31527,15.456863657515123,3.0,7.459091211939503,47.675835426737876,23.416772057729503,24.873125185625184,8.90737707938029,43.27141300936098
31528,4.0,26.0,7.459091211939503,26.0,8.0,14.0,14.65,26.0
31529,15.456863657515123,71.0,7.459091211939503,53.0,28.0,32.0,13.17,53.0
31531,14.0,56.0,7.459091211939503,47.675835426737876,20.0,35.0,14.08,53.0
31532,15.456863657515123,39.0,7.459091211939503,39.0,19.0,18.0,12.97,31.0
31533,15.0,42.0,7.459091211939503,37.0,14.0,21.0,12.55,37.0
31534,25.0,89.0,7.459091211939503,85.0,33.0,47.0,13.01,83.0
31535,37.0,152.0,15.0,141.0,57.0,67.0,11.36,132.0
31536,6.0,37.0,7.459091211939503,33.0,17.0,20.0,11.22,29.0
31537,25.0,108.0,6.0,87.0,41.0,61.0,13.78,89.0
31538,15.456863657515123,46.0,7.459091211939503,41.0,14.0,27.0,13.15,24.0
31539,15.456863657515123,110.0,7.459091211939503,105.0,21.0,30.0,12.96,102.0
31540,44.0,159.0,13.0,47.675835426737876,58.0,79.0,12.06,105.0
31541,75.0,320.0,34.0,300.0,116.0,162.0,10.88,223.0
31542,15.456863657515123,150.0,12.0,132.0,47.0,63.0,11.33,133.0
31543,66.0,251.0,23.0,247.0,89.0,115.0,10.31,179.0
31544,28.0,86.0,7.459091211939503,78.0,33.0,53.0,14.27,59.0
31545,15.456863657515123,18.0,7.459091211939503,47.675835426737876,23.416772057729503,14.0,14.06,13.0
31546,15.456863657515123,49.0,7.459091211939503,44.0,23.0,26.0,12.3,35.0
31547,15.456863657515123,114.0,8.0,105.0,40.0,55.0,11.28,91.0
