NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Personas S/Internet,Personas C/Servicio de Salud
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,31.772851503188583,49.0,4.0,44.0,14.0,5.0,25.0,3.0,27.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,5.0,26.0,0.0,79.1235484742101,11.0,9.906078158222744,13.0,13.429552281504792,21.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,166.0,510.0,19.0,471.0,212.0,39.0,253.0,78.0,354.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,145.0,488.0,27.0,394.0,176.0,94.0,212.0,89.0,346.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,31.772851503188583,78.0,3.0,79.1235484742101,34.0,9.906078158222744,40.0,6.0,52.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,31.772851503188583,31.0,3.0,30.0,14.0,9.906078158222744,18.0,13.429552281504792,27.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,31.772851503188583,64.0,3.0,54.0,26.0,10.0,30.0,8.0,48.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,31.772851503188583,40.0,0.0,79.1235484742101,19.0,9.906078158222744,25.0,4.0,31.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,8.0,41.0,3.0,40.0,17.0,9.906078158222744,20.0,4.0,30.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,13.0,52.0,4.0,49.0,26.0,3.0,27.0,3.0,48.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,39.0,3.0,28.0,14.0,11.0,20.0,3.0,39.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,25.0,79.0,5.0,78.0,33.0,9.906078158222744,47.0,9.0,48.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,275.0,817.0,19.0,79.1235484742101,336.0,99.0,318.0,118.0,521.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,14.0,0.0,12.0,4.0,9.906078158222744,9.0,6.0,12.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,39.0,117.0,3.0,107.0,51.0,10.0,47.0,15.0,98.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,29.0,107.0,5.0,97.0,44.0,10.0,53.0,17.0,78.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,41.0,127.0,6.0,113.0,46.0,14.0,66.0,19.0,76.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,65.0,3.0,61.0,30.0,4.0,32.0,10.0,52.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,84.0,4.0,72.0,37.0,12.0,50.0,17.0,52.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,23.0,0.0,23.0,13.0,0.0,13.0,0.0,21.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,27.0,95.0,5.0,89.0,30.0,6.0,41.0,14.0,65.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,35.0,107.0,6.0,101.0,49.0,6.0,49.0,12.0,76.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,47.0,157.0,6.0,150.0,77.0,7.0,75.0,16.0,116.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,13.0,57.0,3.0,79.1235484742101,26.0,4.0,31.0,5.0,40.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,105.0,4.0,82.0,51.0,23.0,49.0,16.0,91.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,55.0,4.0,46.0,29.0,9.0,28.0,14.0,45.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,41.0,117.0,8.0,99.0,43.0,18.0,59.0,16.0,85.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,87.0,6.0,73.0,35.0,14.0,34.0,19.0,56.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,11.0,37.0,0.0,33.0,14.0,4.0,18.0,0.0,30.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,18.0,0.0,79.1235484742101,6.0,5.0,12.0,4.0,16.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,7.0,22.0,0.0,22.0,10.0,0.0,8.0,13.429552281504792,18.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,52.0,5.0,47.0,24.0,5.0,23.0,6.0,48.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,27.0,99.0,8.0,95.0,39.0,4.0,45.0,21.0,90.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,31.772851503188583,43.0,4.0,43.0,15.0,0.0,19.0,13.0,32.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0686,15.0,53.0,4.0,51.0,20.0,9.906078158222744,26.0,8.0,51.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0756,14.0,43.0,0.0,41.0,22.0,9.906078158222744,15.0,3.0,33.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0756,31.772851503188583,17.0,0.0,17.0,8.0,0.0,7.0,0.0,9.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,21.0,68.0,4.0,58.0,17.0,10.0,49.0,20.0,49.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,22.0,61.0,6.0,46.0,30.0,15.0,32.0,15.0,44.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,31.772851503188583,91.0,6.0,83.0,40.0,8.0,66.0,13.0,84.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,35.0,89.0,3.0,66.0,36.0,23.0,68.0,20.0,68.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,30.0,76.0,3.0,62.0,26.0,14.0,32.0,9.0,60.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,31.772851503188583,43.0,3.0,38.0,16.0,5.0,32.0,8.0,34.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,31.772851503188583,12.0,0.0,12.0,6.0,0.0,9.0,13.429552281504792,8.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0794,47.0,132.0,4.0,123.0,55.0,9.0,62.0,24.0,118.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0794,22.0,66.0,3.0,53.0,27.0,13.0,31.0,13.0,65.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0794,10.0,24.0,0.0,17.0,8.0,7.0,10.0,6.0,7.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,286.0,866.0,31.0,744.0,382.0,122.0,384.0,93.0,712.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,25.0,71.0,4.0,42.0,34.0,29.0,36.0,13.0,59.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,57.0,3.0,56.0,20.0,9.906078158222744,29.0,15.0,45.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,111.0,3.0,104.0,51.0,7.0,53.0,12.0,96.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,92.0,3.0,69.0,37.0,23.0,55.0,19.0,73.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.0,94.0,7.0,55.0,32.0,39.0,37.0,21.0,76.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,65.0,6.0,54.0,36.0,11.0,32.0,13.0,48.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,49.0,132.0,3.0,120.0,53.0,12.0,59.0,10.0,99.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,77.0,237.0,14.0,190.0,98.0,47.0,98.0,44.0,181.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,69.0,266.0,10.0,235.0,113.0,31.0,116.0,29.0,204.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,68.0,244.0,12.0,211.0,102.0,33.0,124.0,35.0,150.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,36.0,3.0,25.0,12.0,11.0,21.0,10.0,23.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,92.0,6.0,63.0,30.0,29.0,49.0,13.0,71.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,59.0,5.0,51.0,24.0,8.0,33.0,12.0,48.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,39.0,3.0,38.0,20.0,9.906078158222744,19.0,4.0,34.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,80.0,4.0,63.0,36.0,15.0,41.0,10.0,69.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,8.0,18.0,0.0,17.0,10.0,0.0,14.0,13.429552281504792,11.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,51.0,167.0,4.0,139.0,66.0,28.0,88.0,20.0,105.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,31.772851503188583,79.0,5.0,57.0,38.0,22.0,34.0,17.0,69.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,7.0,20.0,0.0,20.0,10.0,0.0,9.0,13.429552281504792,13.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,11.0,36.0,4.0,35.0,16.0,9.906078158222744,17.0,8.0,32.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,28.0,76.0,6.0,67.0,29.0,9.0,47.0,16.0,66.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0807,67.0,218.0,13.0,193.0,89.0,25.0,127.0,26.0,164.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,31.772851503188583,53.0,3.0,42.0,28.0,11.0,25.0,9.0,52.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,31.772851503188583,51.0,3.0,46.0,18.0,5.0,21.0,8.0,34.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,31.772851503188583,18.0,0.0,18.0,7.0,0.0,7.0,13.429552281504792,18.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,31.772851503188583,90.0,5.0,68.0,39.0,22.0,35.0,13.0,89.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,21.0,71.0,5.0,55.0,36.0,16.0,24.0,14.0,51.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,20.0,63.0,6.0,57.0,25.0,6.0,21.0,17.0,33.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,196.0,612.0,30.0,535.0,244.0,77.0,130.0,106.0,479.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,15.0,59.0,3.0,50.0,21.0,9.0,21.0,10.0,29.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,14.0,55.0,4.0,51.0,24.0,4.0,19.0,7.0,35.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,33.0,99.0,5.0,83.0,42.0,16.0,46.0,15.0,81.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,13.0,49.0,7.0,40.0,23.0,9.0,19.0,12.0,28.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,31.772851503188583,50.0,3.0,41.0,21.0,9.0,15.0,15.0,29.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,31.772851503188583,105.0,7.0,98.0,48.0,7.0,40.0,25.0,67.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,32.0,98.0,6.0,82.0,39.0,16.0,42.0,15.0,79.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,31.772851503188583,83.0,4.0,64.0,25.0,19.0,24.0,23.0,67.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,26.0,76.0,4.0,71.0,29.0,5.0,34.0,12.0,59.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,116.0,367.0,16.0,314.0,145.0,53.0,136.0,74.0,232.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,16.0,53.0,4.0,48.0,25.0,5.0,25.0,12.0,34.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0811,23.0,85.0,7.0,65.0,30.0,20.0,31.0,19.0,61.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0826,13.0,32.0,0.0,22.0,10.0,10.0,22.0,7.0,23.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0826,37.0,97.0,7.0,70.0,37.0,26.0,62.0,18.0,92.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0826,3.0,11.0,0.0,9.0,37.62184402468674,9.906078158222744,4.0,3.0,11.0
Tabasco,8,Huimanguillo,1,Huimanguillo,0826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0031,31.772851503188583,24.0,3.0,21.0,10.0,9.906078158222744,12.0,6.0,61.45396904332691
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0031,31.772851503188583,4.0,0.0,4.0,37.62184402468674,0.0,4.0,3.0,61.45396904332691
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0031,31.772851503188583,9.0,0.0,4.0,37.62184402468674,5.0,4.0,3.0,4.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,57.0,0.0,51.0,24.0,6.0,25.0,13.0,37.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,22.0,95.0,4.0,72.0,36.0,23.0,35.0,25.0,56.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,45.0,3.0,30.0,25.0,15.0,14.0,9.0,24.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,37.0,144.0,9.0,119.0,59.0,25.0,43.0,33.0,90.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,44.0,108.0,3.0,82.0,32.0,26.0,43.0,28.0,65.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,22.0,67.0,4.0,53.0,26.0,14.0,28.0,10.0,25.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,149.0,6.0,108.0,64.0,41.0,58.0,38.0,107.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,35.0,114.0,5.0,109.0,40.0,5.0,56.0,23.0,70.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,25.0,99.0,4.0,86.0,40.0,13.0,37.0,29.0,59.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,45.0,133.0,7.0,92.0,50.0,41.0,40.0,34.0,72.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,109.0,4.0,94.0,54.0,15.0,46.0,25.0,61.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,91.0,7.0,73.0,34.0,18.0,35.0,20.0,59.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,48.0,165.0,9.0,127.0,57.0,38.0,60.0,37.0,101.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,98.0,8.0,79.0,41.0,19.0,32.0,21.0,61.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,41.0,119.0,4.0,101.0,57.0,18.0,45.0,32.0,63.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,106.0,6.0,74.0,40.0,32.0,35.0,19.0,53.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,42.0,138.0,9.0,113.0,63.0,25.0,53.0,33.0,102.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,50.0,163.0,5.0,121.0,58.0,42.0,64.0,35.0,98.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,52.0,178.0,7.0,154.0,56.0,24.0,45.0,38.0,45.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,28.0,0.0,79.1235484742101,14.0,15.0,10.0,7.0,16.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,96.0,11.0,60.0,41.0,36.0,35.0,23.0,62.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,35.0,103.0,6.0,89.0,43.0,14.0,41.0,22.0,39.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,77.0,4.0,58.0,36.0,19.0,25.0,20.0,49.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,85.0,8.0,63.0,30.0,22.0,30.0,22.0,39.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,31.772851503188583,91.0,8.0,59.0,33.0,32.0,26.0,23.0,52.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,104.0,5.0,101.0,52.0,3.0,51.0,23.0,62.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,22.0,85.0,5.0,76.0,38.0,9.0,51.0,15.0,36.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,33.0,96.0,4.0,77.0,43.0,19.0,56.0,15.0,33.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,36.0,125.0,7.0,120.0,57.0,5.0,50.0,27.0,71.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,113.0,4.0,105.0,46.0,8.0,27.0,21.0,35.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,27.0,108.0,8.0,100.0,44.0,8.0,49.0,24.0,47.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,90.0,4.0,72.0,40.0,18.0,52.0,12.0,38.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,69.0,6.0,55.0,22.0,14.0,27.0,17.0,45.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,30.0,118.0,6.0,99.0,49.0,19.0,50.0,26.0,80.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,39.0,150.0,4.0,104.0,69.0,46.0,57.0,29.0,54.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,53.0,168.0,12.0,127.0,74.0,41.0,92.0,48.0,82.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,16.0,46.0,3.0,38.0,13.0,8.0,19.0,10.0,12.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,113.0,393.0,31.0,303.0,136.0,90.0,166.0,80.0,151.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,64.0,3.0,79.1235484742101,31.0,15.0,30.0,13.0,34.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,13.0,53.0,0.0,48.0,25.0,5.0,24.0,14.0,32.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,63.0,8.0,54.0,26.0,9.0,21.0,13.0,25.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,30.0,3.0,22.0,12.0,8.0,14.0,8.0,11.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,92.0,6.0,76.0,37.0,16.0,38.0,22.0,38.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,52.0,0.0,48.0,24.0,4.0,21.0,12.0,42.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,6.0,22.0,3.0,20.0,8.0,9.906078158222744,12.0,6.0,5.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,36.0,3.0,22.0,10.0,14.0,27.0,6.0,3.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,5.0,22.0,3.0,17.0,8.0,5.0,10.0,6.0,15.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0718,31.772851503188583,13.0,0.0,12.0,5.0,9.906078158222744,5.0,3.0,6.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,31.772851503188583,71.0,4.0,57.0,32.0,14.0,25.0,16.0,42.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,21.0,77.0,4.0,73.0,24.0,4.0,19.0,18.0,10.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,60.0,177.0,7.0,159.0,68.0,18.0,69.0,38.0,107.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,26.0,83.0,6.0,58.0,36.0,25.0,38.0,19.0,68.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,31.772851503188583,111.0,7.0,91.0,56.0,20.0,40.0,23.0,65.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,31.772851503188583,55.0,6.0,43.0,25.0,12.0,20.0,15.0,40.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,31.772851503188583,54.0,6.0,79.1235484742101,22.0,6.0,23.0,12.0,37.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,31.772851503188583,315.0,5.0,288.0,201.0,24.0,194.0,11.0,33.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,28.0,88.0,10.0,73.0,39.0,15.0,33.0,20.0,82.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0775,31.772851503188583,31.0,3.0,29.0,14.0,9.906078158222744,12.0,7.0,17.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,7.0,24.0,4.0,79.1235484742101,10.0,18.0,10.0,5.0,12.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,31.772851503188583,19.0,0.0,14.0,8.0,5.0,10.0,5.0,8.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,3.0,10.0,0.0,8.0,6.0,9.906078158222744,8.0,13.429552281504792,5.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,31.772851503188583,21.0,5.0,15.0,5.0,6.0,7.0,4.0,14.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,31.772851503188583,14.0,0.0,79.1235484742101,6.0,3.0,4.0,3.0,6.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,15.0,46.0,4.0,46.0,18.0,0.0,19.0,10.0,23.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,31.772851503188583,13.0,0.0,11.0,4.0,9.906078158222744,6.0,3.0,4.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,15.0,42.0,5.0,33.0,16.0,9.0,10.0,10.0,17.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0845,7.0,31.0,4.0,79.1235484742101,12.0,5.0,18.0,7.0,4.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0845,7.0,32.0,5.0,79.1235484742101,12.0,18.0,10.0,9.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0845,3.0,12.0,0.0,12.0,4.0,0.0,7.0,4.0,0.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0845,5.0,21.0,0.0,17.0,10.0,4.0,14.0,9.0,11.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0845,31.772851503188583,28.0,0.0,25.0,13.0,3.0,13.0,6.0,16.0
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0845,3.0,14.0,0.0,79.1235484742101,7.0,4.0,4.0,3.0,61.45396904332691
Tabasco,8,Huimanguillo,16,Chontalpa (Estación Chontalpa),0845,13.0,34.0,5.0,27.0,10.0,7.0,7.0,6.0,13.0
