ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,5,61,224,24,208,93,16,100,10.76,6,175
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,13,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,24,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,25,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,27,182,597,52,556,258,41,229,9.73,78,457
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,29,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1021,32,44,128,17,121,66,7,48,9.69,17,123
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,1,29,97,17,74,37,23,37,8.74,14,57
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,3,38,139,19,129,50,10,22,9.14,15,76
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,5,31,96,11,81,40,15,48,9.48,17,51
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,7,46,135,19,126,57,9,53,9.51,23,75
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,8,36,136,14,129,60,6,63,9.51,21,77
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,11,38,98,15,80,37,18,34,8.95,13,49
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,12,59,182,28,171,72,11,71,9.33,32,120
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,16,72,223,23,203,90,20,67,7.75,37,193
27,Tabasco,2,Cárdenas,1,Cárdenas,1036,17,47,167,27,153,82,14,64,9.17,24,111
27,Tabasco,2,Cárdenas,1,Cárdenas,1089,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1125,13,26,72,7,69,41,3,27,12.26,3,65
27,Tabasco,2,Cárdenas,1,Cárdenas,1125,15,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,113A,5,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,113A,6,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,113A,7,41,146,20,137,76,9,74,6.7,38,61
27,Tabasco,2,Cárdenas,1,Cárdenas,113A,14,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,1,20,71,10,68,31,3,37,7.37,16,55
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,7,41,127,14,105,54,22,63,7.98,29,94
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,8,19,64,8,45,20,18,31,9.2,13,41
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,9,36,116,14,101,36,14,51,7,25,73
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,11,52,144,18,136,68,8,71,8.32,22,115
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,12,41,132,24,110,47,22,71,7.93,16,73
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,13,49,140,17,126,59,14,65,9.14,16,108
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,15,28,99,18,87,42,12,43,8.76,14,69
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,18,38,101,11,60,28,41,53,8.18,18,64
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,19,40,116,19,111,54,5,43,8.16,21,95
27,Tabasco,2,Cárdenas,1,Cárdenas,1144,21,29,86,16,81,32,4,26,7.94,16,84
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,4,27,96,12,75,46,21,42,8.97,15,41
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,5,32,104,14,81,35,23,52,8.43,21,50
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,6,36,113,10,99,44,14,50,8.36,20,69
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,7,28,105,11,94,46,11,47,8.83,18,60
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,10,41,146,27,112,71,34,65,8.11,20,104
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,11,39,130,20,92,50,38,61,8.29,20,73
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,13,35,110,13,83,44,27,57,9.24,18,60
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,14,23,82,7,56,32,25,40,8.02,13,44
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,22,19,78,11,67,33,11,37,8.64,11,52
27,Tabasco,2,Cárdenas,1,Cárdenas,1159,26,34,110,12,92,36,18,56,9.45,16,78
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,5,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,9,52,181,9,160,84,21,73,9.52,35,131
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,14,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,15,8,35,3,28,12,7,18,11.64,3,15
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,19,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,22,92,329,40,306,134,23,106,8.59,62,267
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,23,106,402,48,386,169,16,185,9.08,61,237
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,25,3,22,0,18,8,4,11,10.81,3,14
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,32,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,33,212,654,60,618,290,36,314,10.65,70,456
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,35,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,36,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1163,37,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1178,5,90,283,18,238,133,45,209,8.94,65,213
27,Tabasco,2,Cárdenas,1,Cárdenas,1178,7,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1178,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1178,12,46,165,14,145,58,20,76,9.8,16,136
27,Tabasco,2,Cárdenas,1,Cárdenas,1178,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1178,24,14,41,6,35,16,6,24,9.25,5,28
27,Tabasco,2,Cárdenas,1,Cárdenas,1178,28,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1182,1,23,73,7,55,34,17,40,7.92,18,50
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,5,131,408,39,359,167,49,192,9.63,65,243
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,6,36,122,9,115,48,7,56,11.15,13,94
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,9,145,458,42,431,218,26,164,10.05,64,361
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,10,37,112,13,109,54,3,45,7.79,14,83
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,12,107,369,42,333,148,36,200,10.16,50,226
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,18,17,53,7,44,23,9,21,10.59,14,30
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,21,40,143,11,103,64,40,65,8.83,15,94
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,25,56,178,19,165,64,13,87,9.73,21,109
27,Tabasco,2,Cárdenas,1,Cárdenas,1214,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,2,48,120,9,101,47,19,50,10.07,11,79
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,6,74,263,29,234,105,29,143,9.08,47,136
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,7,30,75,6,68,30,7,31,9.57,5,45
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,9,65,219,9,219,95,0,85,9.83,33,190
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,12,56,205,29,157,104,48,111,10.53,23,155
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,14,48,152,20,126,61,26,57,10.15,21,128
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,15,37,93,7,81,43,12,38,11.42,11,78
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,16,277,932,102,827,424,105,421,9.91,119,658
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,18,6,33,8,28,12,5,12,10.29,3,33
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,21,21,80,10,70,40,10,29,8.29,14,51
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,23,88,278,31,252,115,26,131,8.75,36,233
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,25,78,267,27,227,108,40,146,9.46,32,166
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,27,6,23,3,17,7,6,7,9.19,3,8
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,32,50,161,14,150,72,11,57,9.73,35,122
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,36,21,55,7,49,32,6,23,10.03,10,41
27,Tabasco,2,Cárdenas,1,Cárdenas,1229,37,77,259,21,242,110,17,108,10.67,29,167
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,4,6,40,0,40,25,0,23,14.36,3,40
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,6,4,15,0,10,6,5,9,15,0,4
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,13,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,14,6,26,0,26,17,0,17,13.8,0,19
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,20,4,23,0,23,10,0,13,13.24,0,15
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1233,27,4,33,0,30,25,3,16,15.16,0,27
27,Tabasco,2,Cárdenas,1,Cárdenas,1248,1,3,16,0,16,8,0,9,14.07,0,12
27,Tabasco,2,Cárdenas,1,Cárdenas,1248,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1248,24,25,77,9,73,27,4,20,12.67,4,63
27,Tabasco,2,Cárdenas,1,Cárdenas,1248,33,21,64,7,64,32,0,25,12.31,3,48
27,Tabasco,2,Cárdenas,1,Cárdenas,1248,38,43,112,9,102,49,10,31,11.22,7,91
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,3,13,63,10,51,30,12,25,8.6,8,48
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,5,27,104,14,86,46,18,51,9.04,16,55
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,6,25,90,9,82,37,8,37,8.14,13,64
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,7,24,81,8,71,29,10,35,8.68,11,50
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,8,28,104,4,91,50,13,48,10.23,7,77
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,10,25,92,18,61,33,31,37,8.21,11,69
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,15,25,90,9,83,38,7,46,10.1,14,49
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,16,22,90,14,84,43,6,40,9.07,14,53
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,18,8,32,7,27,9,5,12,7.65,5,24
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,25,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,26,30,103,12,103,42,0,32,9.3,15,51
27,Tabasco,2,Cárdenas,1,Cárdenas,1252,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,2,27,67,8,62,24,5,28,10.7,6,57
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,8,9,29,3,18,16,11,13,8.84,4,23
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,12,146,493,57,447,230,43,212,10.21,60,287
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,15,33,77,8,72,29,5,33,10.36,14,35
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,16,34,95,8,81,40,14,28,10.97,11,63
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,18,32,99,10,78,46,21,46,7.83,18,69
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,23,27,79,7,75,31,4,41,9,15,58
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,24,17,51,7,51,18,0,12,8.55,9,41
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,25,23,57,10,54,24,3,23,8.5,7,29
27,Tabasco,2,Cárdenas,1,Cárdenas,1267,28,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1271,12,9,36,5,31,12,5,13,10.86,3,12
27,Tabasco,2,Cárdenas,1,Cárdenas,1271,17,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,3,37,104,12,88,44,16,43,9.97,10,68
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,4,30,86,7,82,35,4,41,9.44,17,73
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,14,103,349,44,326,151,23,128,8.93,39,218
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,15,62,195,21,183,72,12,68,7.07,41,83
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,16,92,286,25,251,130,35,130,8.96,42,200
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,17,96,300,44,270,139,30,143,8.14,38,187
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,18,102,366,42,343,163,23,229,8.64,62,229
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,22,36,120,12,112,47,8,53,8.01,14,104
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,23,79,258,23,228,111,30,118,8.19,55,187
27,Tabasco,2,Cárdenas,1,Cárdenas,1337,24,79,239,34,239,112,0,153,9.86,23,156
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,11,15,67,8,64,34,3,29,10.04,8,34
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,12,30,94,14,83,39,11,32,9.03,7,77
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,13,39,115,13,109,49,5,40,9.71,14,79
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,14,40,136,11,126,56,10,57,8.2,24,109
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,17,76,239,27,220,109,19,101,7.74,51,152
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,18,39,142,16,122,61,20,66,7.48,26,98
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,19,82,264,31,225,102,39,112,8.96,33,163
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,21,17,65,6,55,36,10,20,8.94,9,53
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,24,39,110,9,95,55,15,49,9.01,17,50
27,Tabasco,2,Cárdenas,1,Cárdenas,1341,25,48,165,13,152,70,13,57,9.86,18,100
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,1,8,33,6,27,14,6,15,9.41,6,31
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,4,30,86,9,59,37,27,42,8.5,15,71
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,8,35,133,14,114,53,19,71,7.55,28,114
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,10,26,106,11,89,39,17,55,7.39,27,73
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,11,39,141,18,121,64,20,61,7.69,33,118
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,14,16,61,11,54,31,7,32,8.93,8,46
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,17,18,68,9,61,28,7,37,8.5,10,41
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,19,35,129,12,107,48,22,73,7.5,32,103
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,22,10,39,6,34,20,5,20,8.12,8,27
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,24,11,43,8,34,20,9,15,6.65,11,37
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,27,38,141,14,116,67,25,64,7.03,33,126
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,32,18,77,8,60,39,17,56,7.73,22,57
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,34,7,25,3,12,10,13,12,7.47,5,16
27,Tabasco,2,Cárdenas,3,Poblado C-11 José María Morelos y Pavón,1318,37,3,29,7,24,10,5,16,7,8,20
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,3,36,91,12,85,41,6,47,9.13,4,55
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,6,43,136,22,121,65,15,61,7.96,29,74
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,8,31,101,12,92,43,9,28,6.35,24,65
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,10,39,166,22,142,75,24,77,6.13,33,128
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,11,39,113,14,91,47,22,48,7.55,24,86
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,13,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,16,22,65,7,32,25,33,19,6.44,14,23
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,17,19,72,12,42,31,30,32,6.08,17,66
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,21,31,139,20,112,53,27,51,6.38,30,105
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,22,15,63,8,36,22,27,20,6.67,13,43
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,29,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,30,21,81,9,71,34,10,48,6.95,17,62
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,32,46,137,20,114,41,23,71,5.96,36,49
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,34,27,74,9,61,29,13,25,7.96,13,49
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,35,14,49,6,35,18,14,19,5.39,7,37
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,45,20,61,10,50,31,11,18,8.56,13,35
27,Tabasco,2,Cárdenas,4,Poblado C-15 Adolfo López Mateos,0911,800,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,10,Arroyo Hondo 1ra. Sección (Santa Teresa A),0288,1,140,479,67,459,214,20,177,8.45,106,326
27,Tabasco,2,Cárdenas,10,Arroyo Hondo 1ra. Sección (Santa Teresa A),0288,3,98,310,44,295,150,15,155,7.34,59,214
27,Tabasco,2,Cárdenas,10,Arroyo Hondo 1ra. Sección (Santa Teresa A),0288,4,249,879,114,829,404,49,370,7.43,191,545
27,Tabasco,2,Cárdenas,10,Arroyo Hondo 1ra. Sección (Santa Teresa A),0288,9,129,467,68,430,206,37,187,8.49,108,254
27,Tabasco,2,Cárdenas,10,Arroyo Hondo 1ra. Sección (Santa Teresa A),0288,13,49,162,19,156,90,6,74,8.36,37,104
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1040,5,10,40,8,35,14,5,12,5.75,8,33
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1040,11,18,64,11,52,27,12,22,8.54,13,32
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1040,15,13,34,6,31,11,3,7,9.17,5,20
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1040,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1040,21,31,126,18,126,58,0,44,6.57,30,80
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1055,14,8,27,4,23,16,4,12,5.28,8,18
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1055,19,18,57,9,48,20,9,18,7.79,14,29
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1055,24,24,84,15,84,34,0,19,6.37,20,45
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1055,29,9,37,9,28,19,9,11,6.7,7,30
27,Tabasco,2,Cárdenas,13,Azucena 2da. Sección,1055,800,102,357,55,341,152,16,108,6.89,80,292
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0343,19,59,216,27,207,91,9,89,7.71,54,30
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0343,33,13,60,10,48,32,12,31,6.68,17,12
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0343,36,48,146,12,137,70,9,71,8.43,47,6
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0343,39,30,103,11,103,41,0,37,8.61,24,30
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0343,47,12,38,8,32,18,6,20,7.07,12,0
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0343,55,36,107,15,96,36,11,47,7.34,31,0
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0343,59,51,174,20,170,69,4,85,7.15,48,11
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0837,2,30,92,13,88,38,4,31,7.74,25,56
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0837,6,27,100,12,100,38,0,36,7.85,26,89
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0837,14,7,26,3,13,14,13,19,8.39,9,3
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0837,15,19,85,7,85,40,0,67,8.84,31,13
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0837,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0837,20,36,128,24,101,44,27,57,5.68,33,31
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0837,22,32,109,9,104,65,5,92,8.04,33,27
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0841,11,12,40,6,40,20,0,14,9.17,9,36
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0841,13,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0841,17,27,95,14,92,41,3,34,8.33,30,86
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0841,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,22,Coronel Andrés Sánchez Magallanes,0841,25,33,111,14,107,52,4,43,8.84,26,58
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,1,52,180,24,154,74,26,80,7.81,37,136
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,4,52,177,13,146,86,31,93,8.04,34,114
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,5,59,217,33,175,91,42,83,7.98,33,155
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,7,43,132,22,100,62,32,64,8.74,26,94
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,11,46,170,16,158,75,12,80,8.17,38,125
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,12,52,177,21,166,83,11,68,8.6,33,103
27,Tabasco,2,Cárdenas,24,Poblado C-28 Coronel Gregorio Méndez Magaña,0856,13,57,201,23,177,88,24,86,8.69,26,149
