,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Poblacion Total,Mujeres de 12-49,Poblacion de 0 a 5,Personas Casadas,Personas c/religion,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
1164,22,Querétaro,5,Colón,13,Esperanza,0272,31,9,3,14,31,0,18,9.08,4,27
1165,22,Querétaro,5,Colón,13,Esperanza,0272,129,39,20,52,126,3,70,7.65,19,83
1174,22,Querétaro,5,Colón,13,Esperanza,0272,42,12,9,16,42,0,23,8.17,7,35
1179,22,Querétaro,5,Colón,13,Esperanza,0272,0,0,0,0,0,0,0,0.00,0,0
1183,22,Querétaro,5,Colón,13,Esperanza,0272,109,36,13,45,109,0,53,7.33,11,66
1191,22,Querétaro,5,Colón,13,Esperanza,0287,60,19,12,29,60,0,23,7.86,5,36
1193,22,Querétaro,5,Colón,13,Esperanza,0287,0,0,0,0,0,0,0,0.00,0,0
1194,22,Querétaro,5,Colón,13,Esperanza,0287,22,4,0,11,22,0,10,7.45,6,10
1196,22,Querétaro,5,Colón,13,Esperanza,0287,161,53,23,69,158,3,66,8.4,16,124
1199,22,Querétaro,5,Colón,13,Esperanza,0287,387,121,50,137,372,15,190,8.65,57,241
1201,22,Querétaro,5,Colón,13,Esperanza,0287,98,30,10,31,98,0,52,8.51,12,69
1204,22,Querétaro,5,Colón,13,Esperanza,0287,196,59,27,74,187,9,76,8.55,20,151
1205,22,Querétaro,5,Colón,13,Esperanza,0287,71,19,9,26,71,0,29,7.86,11,58
1206,22,Querétaro,5,Colón,13,Esperanza,0287,0,0,0,0,0,0,0,0.00,0,0
1212,22,Querétaro,5,Colón,13,Esperanza,0287,0,0,0,0,0,0,0,0.00,0,0
1214,22,Querétaro,5,Colón,13,Esperanza,0287,0,0,0,0,0,0,0,0.00,0,0
1220,22,Querétaro,5,Colón,17,Galeras,0291,345,98,38,144,340,5,158,8.58,17,302
1222,22,Querétaro,5,Colón,17,Galeras,0291,109,42,7,42,109,0,48,8.18,5,101
1228,22,Querétaro,5,Colón,17,Galeras,0291,148,47,12,58,148,0,69,8.88,13,117
1229,22,Querétaro,5,Colón,17,Galeras,0291,115,34,13,58,115,0,54,8.53,8,70
1230,22,Querétaro,5,Colón,17,Galeras,0291,108,38,12,44,108,0,48,7.47,10,91
1232,22,Querétaro,5,Colón,17,Galeras,0291,0,0,0,0,0,0,0,0.00,0,0
1233,22,Querétaro,5,Colón,17,Galeras,0291,123,36,14,54,123,0,40,8.2,14,96
1236,22,Querétaro,5,Colón,17,Galeras,0291,164,50,23,66,164,0,72,7.68,20,130
1249,22,Querétaro,5,Colón,17,Galeras,0291,65,24,10,23,60,5,28,9.56,3,54
1255,22,Querétaro,5,Colón,17,Galeras,0291,129,34,13,45,96,33,62,9.48,3,82
1279,22,Querétaro,5,Colón,31,San José la Peñuela (La Peñuela),0253,0,0,0,0,0,0,0,0.00,0,0
1287,22,Querétaro,5,Colón,31,San José la Peñuela (La Peñuela),0253,0,0,0,0,0,0,0,0.00,0,0
1291,22,Querétaro,5,Colón,31,San José la Peñuela (La Peñuela),0253,0,0,0,0,0,0,0,0.00,0,0
1310,22,Querétaro,5,Colón,31,San José la Peñuela (La Peñuela),0268,337,94,31,155,321,16,145,7.85,38,304
1312,22,Querétaro,5,Colón,31,San José la Peñuela (La Peñuela),0268,146,42,19,68,130,16,56,8.55,19,121
1313,22,Querétaro,5,Colón,31,San José la Peñuela (La Peñuela),0268,132,35,17,54,125,6,61,8.23,15,120
1318,22,Querétaro,5,Colón,31,San José la Peñuela (La Peñuela),0268,47,13,8,21,47,0,20,8.73,5,28
1322,22,Querétaro,5,Colón,31,San José la Peñuela (La Peñuela),0268,0,0,0,0,0,0,0,0.00,0,0
1336,22,Querétaro,5,Colón,43,San Ildefonso,0304,0,0,0,0,0,0,0,0.00,0,0
1341,22,Querétaro,5,Colón,43,San Ildefonso,0304,254,68,30,102,246,8,118,7.71,45,186
1344,22,Querétaro,5,Colón,43,San Ildefonso,0304,164,47,27,68,144,20,77,7.64,23,119
1346,22,Querétaro,5,Colón,43,San Ildefonso,0304,26,9,3,12,26,0,11,9.26,5,16
1348,22,Querétaro,5,Colón,43,San Ildefonso,0304,69,20,12,31,69,0,29,7.62,12,48
1361,22,Querétaro,6,Corregidora,1,El Pueblito,002A,116,36,3,52,113,3,67,10.58,8,85
1365,22,Querétaro,6,Corregidora,1,El Pueblito,002A,132,38,8,46,123,9,79,10.61,13,104
1367,22,Querétaro,6,Corregidora,1,El Pueblito,002A,368,98,17,121,360,8,178,10.5,15,303
1368,22,Querétaro,6,Corregidora,1,El Pueblito,002A,478,126,24,171,460,18,252,10.96,32,359
1370,22,Querétaro,6,Corregidora,1,El Pueblito,002A,255,83,19,108,245,10,134,9.12,11,220
1374,22,Querétaro,6,Corregidora,1,El Pueblito,002A,0,0,0,0,0,0,0,0.00,0,0
1375,22,Querétaro,6,Corregidora,1,El Pueblito,002A,195,61,13,72,195,0,114,9.71,13,147
1378,22,Querétaro,6,Corregidora,1,El Pueblito,002A,410,118,22,188,385,25,196,11.41,16,322
1379,22,Querétaro,6,Corregidora,1,El Pueblito,002A,482,157,32,197,449,33,236,11.07,35,344
1382,22,Querétaro,6,Corregidora,1,El Pueblito,002A,375,104,26,155,353,19,190,12.49,15,293
1383,22,Querétaro,6,Corregidora,1,El Pueblito,002A,1023,326,44,444,866,157,587,14.47,10,824
1384,22,Querétaro,6,Corregidora,1,El Pueblito,002A,419,118,29,163,407,12,203,11.4,15,297
1388,22,Querétaro,6,Corregidora,1,El Pueblito,002A,634,156,23,296,587,43,295,13.93,6,500
1389,22,Querétaro,6,Corregidora,1,El Pueblito,002A,0,0,0,0,0,0,0,0.00,0,0
1390,22,Querétaro,6,Corregidora,1,El Pueblito,002A,0,0,0,0,0,0,0,0.00,0,0
1393,22,Querétaro,6,Corregidora,1,El Pueblito,002A,483,126,10,185,437,46,200,12.66,6,391
1398,22,Querétaro,6,Corregidora,1,El Pueblito,002A,0,0,0,0,0,0,0,0.00,0,0
1401,22,Querétaro,6,Corregidora,1,El Pueblito,002A,0,0,0,0,0,0,0,0.00,0,0
1409,22,Querétaro,6,Corregidora,1,El Pueblito,002A,513,151,26,223,463,50,262,12.07,13,352
1411,22,Querétaro,6,Corregidora,1,El Pueblito,002A,0,0,0,0,0,0,0,0.00,0,0
1414,22,Querétaro,6,Corregidora,1,El Pueblito,0034,216,59,17,95,209,7,112,11.22,9,167
1415,22,Querétaro,6,Corregidora,1,El Pueblito,0034,685,212,31,272,614,71,346,12.11,26,556
1416,22,Querétaro,6,Corregidora,1,El Pueblito,0034,352,122,25,129,342,10,171,9.75,28,286
1417,22,Querétaro,6,Corregidora,1,El Pueblito,0034,363,102,33,135,347,16,180,9.51,22,291
1421,22,Querétaro,6,Corregidora,1,El Pueblito,0034,184,51,13,73,178,5,103,9.55,15,141
1426,22,Querétaro,6,Corregidora,1,El Pueblito,0034,272,82,30,118,248,24,122,8.91,19,210
1427,22,Querétaro,6,Corregidora,1,El Pueblito,0034,220,67,15,81,183,37,113,12.6,10,162
1431,22,Querétaro,6,Corregidora,1,El Pueblito,0087,173,54,17,82,157,16,105,10.94,5,154
1442,22,Querétaro,6,Corregidora,1,El Pueblito,0087,140,48,11,62,126,12,67,9.68,7,104
1449,22,Querétaro,6,Corregidora,1,El Pueblito,0087,193,57,12,82,179,14,111,9.86,7,160
1450,22,Querétaro,6,Corregidora,1,El Pueblito,0087,153,31,12,57,110,43,81,8.75,3,117
1454,22,Querétaro,6,Corregidora,1,El Pueblito,0087,162,48,18,76,150,12,81,9.52,3,147
1455,22,Querétaro,6,Corregidora,1,El Pueblito,0087,173,53,17,68,154,19,74,8.91,6,113
1465,22,Querétaro,6,Corregidora,1,El Pueblito,0087,57,20,4,32,49,8,36,9.27,6,40
1470,22,Querétaro,6,Corregidora,1,El Pueblito,0091,105,39,8,46,100,5,44,9.19,6,76
1471,22,Querétaro,6,Corregidora,1,El Pueblito,0091,229,74,22,96,226,3,110,8.82,15,169
1472,22,Querétaro,6,Corregidora,1,El Pueblito,0091,167,56,10,57,159,8,84,10.28,3,128
1474,22,Querétaro,6,Corregidora,1,El Pueblito,0091,180,57,16,68,160,20,82,10.36,8,122
1475,22,Querétaro,6,Corregidora,1,El Pueblito,0091,231,70,18,91,212,19,108,9.48,15,171
1477,22,Querétaro,6,Corregidora,1,El Pueblito,0091,149,47,15,65,143,6,65,8.97,10,122
1479,22,Querétaro,6,Corregidora,1,El Pueblito,0091,145,38,16,58,130,13,75,11.5,3,117
1480,22,Querétaro,6,Corregidora,1,El Pueblito,0091,118,39,8,49,114,4,67,9.27,9,80
1482,22,Querétaro,6,Corregidora,1,El Pueblito,0091,140,35,12,60,133,7,68,8.64,7,107
1485,22,Querétaro,6,Corregidora,1,El Pueblito,0091,165,50,27,68,159,6,82,9.15,17,121
1488,22,Querétaro,6,Corregidora,1,El Pueblito,0091,217,62,23,85,208,9,98,8.11,10,161
1491,22,Querétaro,6,Corregidora,1,El Pueblito,0091,221,71,22,87,208,13,99,8.66,19,184
1504,22,Querétaro,6,Corregidora,1,El Pueblito,0091,0,0,0,0,0,0,0,0.00,0,0
1505,22,Querétaro,6,Corregidora,1,El Pueblito,0091,115,34,9,55,96,19,60,14.41,3,92
1516,22,Querétaro,6,Corregidora,1,El Pueblito,0091,0,0,0,0,0,0,0,0.00,0,0
1520,22,Querétaro,6,Corregidora,1,El Pueblito,0104,0,0,0,0,0,0,0,0.00,0,0
1523,22,Querétaro,6,Corregidora,1,El Pueblito,0104,0,0,0,0,0,0,0,0.00,0,0
1524,22,Querétaro,6,Corregidora,1,El Pueblito,0104,0,0,0,0,0,0,0,0.00,0,0
1525,22,Querétaro,6,Corregidora,1,El Pueblito,0104,0,0,0,0,0,0,0,0.00,0,0
1526,22,Querétaro,6,Corregidora,1,El Pueblito,0104,0,0,0,0,0,0,0,0.00,0,0
1528,22,Querétaro,6,Corregidora,1,El Pueblito,0104,0,0,0,0,0,0,0,0.00,0,0
1537,22,Querétaro,6,Corregidora,1,El Pueblito,0138,210,50,9,104,185,25,107,13.85,3,165
1540,22,Querétaro,6,Corregidora,1,El Pueblito,0138,88,27,3,48,80,8,50,14.72,0,57
1562,22,Querétaro,6,Corregidora,1,El Pueblito,0138,32,9,3,18,29,3,20,10.81,0,22
1565,22,Querétaro,6,Corregidora,1,El Pueblito,0138,0,0,0,0,0,0,0,0.00,0,0
1588,22,Querétaro,6,Corregidora,1,El Pueblito,0142,56,17,0,20,46,10,29,13.96,0,42
1607,22,Querétaro,6,Corregidora,1,El Pueblito,0157,199,46,16,81,176,23,101,13.42,6,138
1609,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1610,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1612,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1613,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1614,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1618,22,Querétaro,6,Corregidora,1,El Pueblito,0157,100,31,12,42,94,6,52,9.79,4,76
1622,22,Querétaro,6,Corregidora,1,El Pueblito,0157,14,3,0,8,11,3,9,14.71,0,12
1627,22,Querétaro,6,Corregidora,1,El Pueblito,0157,298,92,9,131,259,38,160,14.25,5,257
1631,22,Querétaro,6,Corregidora,1,El Pueblito,0157,30,8,0,14,30,0,14,14.93,0,21
1636,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1639,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1640,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1641,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1642,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1645,22,Querétaro,6,Corregidora,1,El Pueblito,0157,0,0,0,0,0,0,0,0.00,0,0
1659,22,Querétaro,6,Corregidora,1,El Pueblito,0161,73,24,0,35,58,15,35,14.02,0,57
1666,22,Querétaro,6,Corregidora,1,El Pueblito,0161,271,73,17,119,264,7,142,13.84,4,242
1672,22,Querétaro,6,Corregidora,1,El Pueblito,0161,40,11,0,16,34,6,22,15.29,0,35
1680,22,Querétaro,6,Corregidora,1,El Pueblito,0161,0,0,0,0,0,0,0,0.00,0,0
1684,22,Querétaro,6,Corregidora,1,El Pueblito,0161,0,0,0,0,0,0,0,0.00,0,0
1686,22,Querétaro,6,Corregidora,1,El Pueblito,0161,37,7,0,8,18,0,8,15.29,0,16
1689,22,Querétaro,6,Corregidora,1,El Pueblito,0161,22,4,0,8,14,8,16,15.7,0,19
1690,22,Querétaro,6,Corregidora,1,El Pueblito,0161,15,3,0,5,15,0,12,15.71,0,14
1696,22,Querétaro,6,Corregidora,1,El Pueblito,0195,136,45,9,64,120,16,62,8.74,8,114
1702,22,Querétaro,6,Corregidora,1,El Pueblito,0195,195,55,18,75,183,10,99,9.21,8,166
1704,22,Querétaro,6,Corregidora,1,El Pueblito,0195,188,55,16,75,181,7,101,10.08,5,144
1706,22,Querétaro,6,Corregidora,1,El Pueblito,0195,102,29,10,48,93,9,59,9.49,6,89
1709,22,Querétaro,6,Corregidora,1,El Pueblito,0195,220,68,24,86,212,8,109,9.25,9,186
1715,22,Querétaro,6,Corregidora,1,El Pueblito,0195,191,54,11,67,184,7,111,9.76,7,156
1718,22,Querétaro,6,Corregidora,1,El Pueblito,0208,159,43,14,68,152,7,88,9.61,13,131
1721,22,Querétaro,6,Corregidora,1,El Pueblito,0208,227,73,21,87,220,7,144,9.55,18,180
1725,22,Querétaro,6,Corregidora,1,El Pueblito,0208,150,43,15,60,142,8,91,10.24,3,113
1732,22,Querétaro,6,Corregidora,1,El Pueblito,0208,199,51,14,76,183,16,118,9.09,16,161
1733,22,Querétaro,6,Corregidora,1,El Pueblito,0208,187,55,22,66,171,16,98,8.9,16,140
1735,22,Querétaro,6,Corregidora,1,El Pueblito,0208,154,41,12,68,133,19,91,9.41,3,141
1739,22,Querétaro,6,Corregidora,1,El Pueblito,0208,171,54,9,69,159,12,94,9.94,8,142
1745,22,Querétaro,6,Corregidora,1,El Pueblito,0208,0,0,0,0,0,0,0,0.00,0,0
1751,22,Querétaro,6,Corregidora,1,El Pueblito,0212,498,152,26,234,431,67,271,14.15,3,410
1753,22,Querétaro,6,Corregidora,1,El Pueblito,0212,0,0,0,0,0,0,0,0.00,0,0
1755,22,Querétaro,6,Corregidora,1,El Pueblito,0212,58,24,0,17,50,8,31,14.31,0,39
1771,22,Querétaro,6,Corregidora,1,El Pueblito,0246,41,12,7,18,36,5,27,15.03,0,38
1773,22,Querétaro,6,Corregidora,1,El Pueblito,0246,0,0,0,0,0,0,0,0.00,0,0
1775,22,Querétaro,6,Corregidora,1,El Pueblito,0250,293,104,22,139,268,25,144,14.76,0,215
1776,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1785,22,Querétaro,6,Corregidora,1,El Pueblito,0250,30,9,4,14,26,4,20,14.88,0,24
1786,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1787,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1789,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1790,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1791,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1793,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1794,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1795,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1796,22,Querétaro,6,Corregidora,1,El Pueblito,0250,0,0,0,0,0,0,0,0.00,0,0
1799,22,Querétaro,6,Corregidora,1,El Pueblito,0265,8,3,0,6,8,0,5,9,0,8
1806,22,Querétaro,6,Corregidora,1,El Pueblito,0320,219,83,20,94,195,24,111,12.51,6,150
1808,22,Querétaro,6,Corregidora,1,El Pueblito,0320,158,48,12,75,150,8,93,11.56,4,127
1809,22,Querétaro,6,Corregidora,1,El Pueblito,0320,189,59,12,92,170,19,106,10.85,4,155
1820,22,Querétaro,6,Corregidora,1,El Pueblito,0320,144,44,16,63,133,11,73,11.55,3,102
1823,22,Querétaro,6,Corregidora,1,El Pueblito,0320,140,37,9,70,124,15,78,12.83,4,124
1824,22,Querétaro,6,Corregidora,1,El Pueblito,0320,0,0,0,0,0,0,0,0.00,0,0
1840,22,Querétaro,6,Corregidora,1,El Pueblito,0320,0,0,0,0,0,0,0,0.00,0,0
1842,22,Querétaro,6,Corregidora,1,El Pueblito,0513,15,6,0,4,11,4,9,15.54,0,9
1847,22,Querétaro,6,Corregidora,1,El Pueblito,0513,0,0,0,0,0,0,0,0.00,0,0
1867,22,Querétaro,6,Corregidora,1,El Pueblito,0585,67,27,7,26,51,16,34,14.35,0,66
1878,22,Querétaro,6,Corregidora,1,El Pueblito,0585,66,25,8,31,53,13,35,15.24,0,63
1883,22,Querétaro,6,Corregidora,1,El Pueblito,0585,12,4,0,7,12,0,10,14.58,0,9
1900,22,Querétaro,6,Corregidora,1,El Pueblito,0585,23,5,0,10,23,0,14,13.79,0,13
1904,22,Querétaro,6,Corregidora,1,El Pueblito,0585,232,67,18,115,202,30,112,15.06,0,186
1925,22,Querétaro,6,Corregidora,1,El Pueblito,0585,53,16,3,27,47,6,24,15.68,0,43
1973,22,Querétaro,6,Corregidora,1,El Pueblito,0636,57,19,7,27,54,3,32,15.37,0,55
1975,22,Querétaro,6,Corregidora,1,El Pueblito,0636,62,18,9,32,59,3,33,14.42,0,39
1976,22,Querétaro,6,Corregidora,1,El Pueblito,0636,45,14,4,23,35,10,27,14.29,0,28
1988,22,Querétaro,6,Corregidora,1,El Pueblito,0636,86,26,10,42,72,14,44,14.35,0,76
1993,22,Querétaro,6,Corregidora,1,El Pueblito,0636,0,0,0,0,0,0,0,0.00,0,0
2016,22,Querétaro,6,Corregidora,1,El Pueblito,0640,567,178,49,248,505,60,286,14.24,10,456
2017,22,Querétaro,6,Corregidora,1,El Pueblito,0640,262,84,21,105,234,28,140,11.8,10,200
2018,22,Querétaro,6,Corregidora,1,El Pueblito,0640,0,0,0,0,0,0,0,0.00,0,0
2026,22,Querétaro,6,Corregidora,1,El Pueblito,0640,0,0,0,0,0,0,0,0.00,0,0
2028,22,Querétaro,6,Corregidora,1,El Pueblito,0640,129,52,8,52,98,31,78,13.86,3,108
2031,22,Querétaro,6,Corregidora,1,El Pueblito,0640,0,0,0,0,0,0,0,0.00,0,0
2052,22,Querétaro,6,Corregidora,1,El Pueblito,0640,21,5,6,11,17,4,12,14.86,0,12
2075,22,Querétaro,6,Corregidora,1,El Pueblito,0640,0,0,0,0,0,0,0,0.00,0,0
2076,22,Querétaro,6,Corregidora,1,El Pueblito,0640,0,0,0,0,0,0,0,0.00,0,0
2079,22,Querétaro,6,Corregidora,1,El Pueblito,0655,0,0,0,0,0,0,0,0.00,0,0
2088,22,Querétaro,6,Corregidora,1,El Pueblito,066A,101,33,11,35,101,0,45,9.44,5,83
2090,22,Querétaro,6,Corregidora,1,El Pueblito,066A,0,0,0,0,0,0,0,0.00,0,0
2091,22,Querétaro,6,Corregidora,1,El Pueblito,066A,0,0,0,0,0,0,0,0.00,0,0
2095,22,Querétaro,6,Corregidora,1,El Pueblito,066A,0,0,0,0,0,0,0,0.00,0,0
2097,22,Querétaro,6,Corregidora,1,El Pueblito,0674,278,87,15,126,254,24,138,13.86,0,260
2098,22,Querétaro,6,Corregidora,1,El Pueblito,0674,446,145,20,216,412,34,212,14.64,0,413
2099,22,Querétaro,6,Corregidora,1,El Pueblito,0674,0,0,0,0,0,0,0,0.00,0,0
2100,22,Querétaro,6,Corregidora,1,El Pueblito,0674,0,0,0,0,0,0,0,0.00,0,0
2103,22,Querétaro,6,Corregidora,1,El Pueblito,0674,18,7,0,6,18,0,6,13.5,0,18
2106,22,Querétaro,6,Corregidora,1,El Pueblito,0674,0,0,0,0,0,0,0,0.00,0,0
2107,22,Querétaro,6,Corregidora,1,El Pueblito,0674,0,0,0,0,0,0,0,0.00,0,0
2110,22,Querétaro,6,Corregidora,1,El Pueblito,0674,0,0,0,0,0,0,0,0.00,0,0
2111,22,Querétaro,6,Corregidora,1,El Pueblito,0674,0,0,0,0,0,0,0,0.00,0,0
2112,22,Querétaro,6,Corregidora,1,El Pueblito,0674,0,0,0,0,0,0,0,0.00,0,0
2113,22,Querétaro,6,Corregidora,1,El Pueblito,0674,0,0,0,0,0,0,0,0.00,0,0
2123,22,Querétaro,6,Corregidora,1,El Pueblito,0689,23,5,0,10,23,0,13,13.35,0,18
2161,22,Querétaro,6,Corregidora,1,El Pueblito,0689,0,0,0,0,0,0,0,0.00,0,0
2167,22,Querétaro,6,Corregidora,1,El Pueblito,0693,683,238,35,309,578,105,367,14.17,4,528
2168,22,Querétaro,6,Corregidora,1,El Pueblito,0693,109,34,7,40,104,5,54,14.52,0,86
2170,22,Querétaro,6,Corregidora,1,El Pueblito,0693,129,39,11,54,123,6,56,13.72,0,102
2171,22,Querétaro,6,Corregidora,1,El Pueblito,0693,205,74,12,93,194,11,108,14.17,7,174
2186,22,Querétaro,6,Corregidora,1,El Pueblito,0693,633,221,30,282,560,73,354,13.62,9,506
2187,22,Querétaro,6,Corregidora,1,El Pueblito,0693,546,178,48,241,498,48,305,13.99,6,459
2189,22,Querétaro,6,Corregidora,1,El Pueblito,0693,14,4,0,8,11,3,4,15.82,0,10
2192,22,Querétaro,6,Corregidora,1,El Pueblito,0693,68,28,3,30,64,4,36,13.61,0,56
2193,22,Querétaro,6,Corregidora,1,El Pueblito,0693,191,61,7,81,166,25,118,13.75,3,146
2197,22,Querétaro,6,Corregidora,1,El Pueblito,0693,0,0,0,0,0,0,0,0.00,0,0
2198,22,Querétaro,6,Corregidora,1,El Pueblito,0693,0,0,0,0,0,0,0,0.00,0,0
2204,22,Querétaro,6,Corregidora,1,El Pueblito,0693,0,0,0,0,0,0,0,0.00,0,0
2209,22,Querétaro,6,Corregidora,1,El Pueblito,0693,0,0,0,0,0,0,0,0.00,0,0
2210,22,Querétaro,6,Corregidora,1,El Pueblito,0693,0,0,0,0,0,0,0,0.00,0,0
2219,22,Querétaro,6,Corregidora,1,El Pueblito,0710,63,24,3,33,47,16,34,14.33,0,60
2222,22,Querétaro,6,Corregidora,1,El Pueblito,0710,368,97,19,171,329,38,192,13.84,6,313
2230,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2236,22,Querétaro,6,Corregidora,1,El Pueblito,0710,546,168,39,231,448,97,271,13.69,5,433
2243,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2253,22,Querétaro,6,Corregidora,1,El Pueblito,0710,97,30,12,45,83,14,54,14.01,7,79
2256,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2263,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2269,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2270,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2271,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2274,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2275,22,Querétaro,6,Corregidora,1,El Pueblito,0710,0,0,0,0,0,0,0,0.00,0,0
2277,22,Querétaro,6,Corregidora,1,El Pueblito,0725,0,0,0,0,0,0,0,0.00,0,0
2280,22,Querétaro,6,Corregidora,1,El Pueblito,0725,320,97,24,154,265,55,150,14.89,4,265
2283,22,Querétaro,6,Corregidora,1,El Pueblito,0725,69,28,4,26,43,26,46,15.54,0,49
2292,22,Querétaro,6,Corregidora,1,El Pueblito,0725,25,11,0,16,19,6,18,15.83,0,19
2304,22,Querétaro,6,Corregidora,1,El Pueblito,073A,335,96,16,152,255,80,207,13.96,15,270
2326,22,Querétaro,6,Corregidora,1,El Pueblito,073A,0,0,0,0,0,0,0,0.00,0,0
2329,22,Querétaro,6,Corregidora,1,El Pueblito,073A,21,8,0,3,18,3,10,14.33,0,17
2332,22,Querétaro,6,Corregidora,1,El Pueblito,073A,183,61,16,85,151,30,111,12.81,3,151
2334,22,Querétaro,6,Corregidora,1,El Pueblito,073A,0,0,0,0,0,0,0,0.00,0,0
2335,22,Querétaro,6,Corregidora,1,El Pueblito,073A,0,0,0,0,0,0,0,0.00,0,0
2384,22,Querétaro,6,Corregidora,1,El Pueblito,0744,0,0,0,0,0,0,0,0.00,0,0
2390,22,Querétaro,6,Corregidora,1,El Pueblito,0759,121,43,10,49,113,8,104,11.43,5,120
2392,22,Querétaro,6,Corregidora,1,El Pueblito,0759,0,0,0,0,0,0,0,0.00,0,0
2401,22,Querétaro,6,Corregidora,1,El Pueblito,0759,93,20,13,36,86,7,40,9.69,5,78
2403,22,Querétaro,6,Corregidora,1,El Pueblito,0759,171,62,10,71,136,35,105,14.7,0,147
2404,22,Querétaro,6,Corregidora,1,El Pueblito,0759,236,72,23,116,217,19,130,14.11,5,183
2405,22,Querétaro,6,Corregidora,1,El Pueblito,0759,96,27,12,44,93,3,46,10.16,3,71
2408,22,Querétaro,6,Corregidora,1,El Pueblito,0759,0,0,0,0,0,0,0,0.00,0,0
2412,22,Querétaro,6,Corregidora,1,El Pueblito,0763,66,24,8,31,57,9,26,8.91,5,46
2418,22,Querétaro,6,Corregidora,1,El Pueblito,0763,119,39,12,52,116,3,45,8.67,5,89
2419,22,Querétaro,6,Corregidora,1,El Pueblito,0763,120,42,11,58,96,24,69,9.01,11,73
2420,22,Querétaro,6,Corregidora,1,El Pueblito,0763,83,23,9,36,79,4,40,8.49,10,59
2423,22,Querétaro,6,Corregidora,1,El Pueblito,0763,41,9,3,22,41,0,19,7.79,4,28
2429,22,Querétaro,6,Corregidora,1,El Pueblito,0763,105,33,9,46,93,12,52,7.6,13,74
2441,22,Querétaro,6,Corregidora,1,El Pueblito,0763,0,0,0,0,0,0,0,0.00,0,0
2444,22,Querétaro,6,Corregidora,1,El Pueblito,0778,60,17,6,26,46,14,29,14.02,0,55
2451,22,Querétaro,6,Corregidora,1,El Pueblito,0778,339,113,29,149,273,66,179,13.89,5,315
2456,22,Querétaro,6,Corregidora,1,El Pueblito,0778,0,0,0,0,0,0,0,0.00,0,0
2467,22,Querétaro,6,Corregidora,1,El Pueblito,0778,84,22,5,36,70,14,43,13.22,3,63
2472,22,Querétaro,6,Corregidora,1,El Pueblito,0778,0,0,0,0,0,0,0,0.00,0,0
2489,22,Querétaro,6,Corregidora,1,El Pueblito,0778,133,44,12,61,109,24,77,14.8,0,115
2490,22,Querétaro,6,Corregidora,1,El Pueblito,0778,151,42,12,67,118,33,73,13.32,7,118
2495,22,Querétaro,6,Corregidora,1,El Pueblito,0778,12,3,0,6,12,0,8,14.45,0,10
