,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Poblacion Total,Mujeres de 12-49,Poblacion de 0 a 5,Personas Casadas,Personas c/religion,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
57176,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,0,0,0,0,0,0,0,0.00,0,0
57179,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,0,0,0,0,0,0,0,0.00,0,0
57185,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,0,0,0,0,0,0,0,0.00,0,0
57187,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,164,59,15,74,137,24,78,10.83,10,121
57188,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,170,54,14,62,152,18,81,9.79,12,112
57190,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,213,71,15,95,205,8,116,11.29,14,167
57191,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,120,46,14,45,113,7,64,11.01,10,96
57194,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,54,19,8,19,54,0,27,10.25,4,50
57202,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,103,33,9,44,98,5,51,13.09,5,85
57203,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,139,39,9,61,126,13,63,11.92,4,121
57207,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,0,0,0,0,0,0,0,0.00,0,0
57208,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,0,0,0,0,0,0,0,0.00,0,0
57209,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,0,0,0,0,0,0,0,0.00,0,0
57210,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,0,0,0,0,0,0,0,0.00,0,0
57211,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3910,0,0,0,0,0,0,0,0.00,0,0
57215,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,143,49,10,73,134,8,80,14.82,3,136
57219,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,81,24,12,35,71,10,44,14.75,0,77
57222,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,150,62,7,71,146,4,72,14.67,0,141
57226,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,147,51,16,69,139,8,70,14.81,0,136
57227,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,0,0,0,0,0,0,0,0.00,0,0
57228,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,41,15,5,21,41,0,20,15.46,0,36
57229,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,0,0,0,0,0,0,0,0.00,0,0
57230,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,0,0,0,0,0,0,0,0.00,0,0
57231,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,0,0,0,0,0,0,0,0.00,0,0
57232,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,0,0,0,0,0,0,0,0.00,0,0
57234,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,0,0,0,0,0,0,0,0.00,0,0
57235,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,0,0,0,0,0,0,0,0.00,0,0
57237,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3925,0,0,0,0,0,0,0,0.00,0,0
57241,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,123,36,11,66,119,4,56,15.23,0,109
57243,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57245,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57248,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57249,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57250,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57252,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57253,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57255,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57260,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,322,94,25,159,311,11,149,15.18,0,304
57263,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57264,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57265,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,32,6,0,18,32,0,21,14.63,0,32
57271,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,21,6,0,10,21,0,9,15.11,0,21
57273,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57276,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57277,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57278,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,90,29,13,37,90,0,40,15.37,0,90
57280,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,145,41,10,68,134,6,65,15,0,142
57281,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57282,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57284,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57286,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57287,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57288,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57294,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57296,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57298,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57299,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,12,5,0,6,12,0,5,15,0,12
57300,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57301,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57303,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57304,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57305,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57306,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57307,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,393A,0,0,0,0,0,0,0,0.00,0,0
57316,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,119,28,16,47,119,0,62,8.09,15,67
57320,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,82,24,15,37,78,4,37,7.6,10,34
57323,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,118,34,19,55,110,8,63,8.5,9,79
57324,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,117,38,12,47,103,14,54,9.58,9,99
57326,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,0,0,0,0,0,0,0,0.00,0,0
57327,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,0,0,0,0,0,0,0,0.00,0,0
57328,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,80,31,13,31,76,4,41,8.44,11,39
57329,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,50,15,11,22,46,4,25,7.93,11,37
57330,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,68,23,10,30,63,5,32,8.57,11,63
57340,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,108,36,20,43,100,8,41,8.49,13,86
57344,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,55,20,8,27,44,11,19,8.63,9,24
57350,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,103,32,15,39,79,24,45,7.29,19,33
57355,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3944,0,0,0,0,0,0,0,0.00,0,0
57358,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,0,0,0,0,0,0,0,0.00,0,0
57360,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,0,0,0,0,0,0,0,0.00,0,0
57361,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,87,27,14,25,73,14,42,8.81,12,65
57362,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,121,44,22,53,91,28,52,8.71,17,76
57363,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,123,35,14,52,95,28,56,7.68,20,70
57365,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,27,7,5,11,27,0,11,9.88,4,23
57367,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,0,0,0,0,0,0,0,0.00,0,0
57374,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,49,10,11,19,49,0,20,8.35,6,29
57377,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,0,0,0,0,0,0,0,0.00,0,0
57378,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,58,12,11,19,49,0,20,8.17,7,40
57382,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,112,33,14,40,86,26,46,7.6,20,57
57383,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,105,35,10,36,87,18,50,8.2,18,76
57384,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,107,40,9,40,95,12,50,9.26,12,83
57386,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,24,5,7,12,24,0,12,8.94,3,22
57391,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,149,52,16,62,143,6,68,8.6,24,119
57392,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,178,50,23,70,143,32,64,8.28,28,107
57393,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,81,26,10,33,70,11,31,8.29,9,59
57399,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,123,42,11,56,111,12,52,8.1,23,86
57400,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,132,43,27,48,129,3,42,8.03,21,106
57402,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,89,32,13,36,78,11,27,8.15,13,46
57405,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,118,32,25,46,92,26,43,7.94,13,84
57406,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,0,0,0,0,0,0,0,0.00,0,0
57407,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,0,0,0,0,0,0,0,0.00,0,0
57410,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3959,128,37,17,54,123,5,46,8.71,20,74
57417,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,82,26,11,30,72,10,36,8.69,9,52
57418,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,89,33,11,36,89,0,44,8.25,8,58
57419,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,58,19,8,26,43,15,23,8.98,6,46
57421,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,65,18,12,22,65,0,25,8.74,8,54
57424,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,145,47,26,52,136,9,55,8.32,16,103
57425,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,150,52,17,56,147,3,63,9.17,19,92
57426,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,126,39,14,55,115,11,52,8.96,17,72
57427,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,176,61,24,75,161,15,76,7.8,23,150
57428,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,151,52,27,64,143,8,56,9.43,20,100
57430,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,183,57,37,72,176,7,68,8.89,31,122
57434,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,104,32,19,40,88,16,34,9.02,16,75
57435,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,103,32,11,43,98,5,33,7.21,18,75
57437,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,98,31,12,40,95,3,34,8.08,24,56
57438,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,78,23,15,40,72,6,32,8.43,12,61
57439,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,117,36,12,52,103,14,52,8.22,20,56
57440,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,109,37,13,39,102,7,43,7.81,22,77
57441,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,79,23,14,31,79,0,31,9.09,12,50
57447,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,42,9,8,20,42,0,20,7.9,9,29
57454,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,60,12,9,26,57,0,25,7.1,6,56
57458,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,28,7,7,14,18,10,9,8.47,5,20
57463,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,67,21,17,26,63,4,24,7.79,8,50
57465,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3963,0,0,0,0,0,0,0,0.00,0,0
57468,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,216,67,22,95,201,15,95,9.34,33,174
57470,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,337,104,44,145,297,40,148,8.78,65,228
57472,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,61,15,10,24,56,5,29,10.26,11,52
57473,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57475,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,168,52,17,84,163,5,74,15.29,0,160
57476,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,126,39,17,56,122,4,54,8.35,16,103
57477,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57478,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,152,53,22,70,135,17,77,8.86,23,111
57479,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57480,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57481,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57483,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57484,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57486,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,203,62,26,100,193,10,90,15.58,0,185
57487,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57488,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,82,28,10,43,82,0,43,15.3,0,78
57490,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,268,87,29,128,262,6,132,15.22,0,243
57492,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57493,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3978,0,0,0,0,0,0,0,0.00,0,0
57497,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3982,0,0,0,0,0,0,0,0.00,0,0
57498,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3982,0,0,0,0,0,0,0,0.00,0,0
57499,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3982,155,49,16,78,151,4,71,13.48,6,132
57500,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3982,433,143,50,205,413,20,222,13.86,18,367
57501,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3982,0,0,0,0,0,0,0,0.00,0,0
57502,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3982,0,0,0,0,0,0,0,0.00,0,0
57503,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3982,0,0,0,0,0,0,0,0.00,0,0
57509,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57511,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57512,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57513,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57514,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,14,9,0,8,14,0,6,15.67,0,14
57515,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57517,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57518,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57519,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57521,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57522,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57523,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57524,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57525,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,3997,0,0,0,0,0,0,0,0.00,0,0
57528,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,104,34,15,46,90,14,40,9.32,9,54
57539,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57543,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,686,219,65,320,657,29,335,14.25,9,597
57545,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57549,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,226,81,22,109,222,4,109,14.82,3,194
57550,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,104,41,10,49,97,7,54,15.14,0,99
57551,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57555,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57560,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57563,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57564,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57566,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,95,29,15,49,88,7,53,15.17,0,84
57568,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57573,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57574,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57577,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,153,46,16,65,144,9,67,15.06,0,130
57579,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,41,13,6,21,41,0,21,14.26,0,40
57590,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57595,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,222,68,25,109,204,18,109,14.98,0,202
57596,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,103,38,11,55,93,7,51,15.28,0,99
57598,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57600,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,189,57,23,96,179,10,90,14.76,0,160
57601,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,86,31,11,44,83,3,52,15.37,0,78
57604,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57605,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57606,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57607,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57608,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4016,0,0,0,0,0,0,0,0.00,0,0
57612,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,349,119,31,149,320,25,206,12.32,13,286
57613,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,0,0,0,0,0,0,0,0.00,0,0
57619,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,0,0,0,0,0,0,0,0.00,0,0
57624,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,0,0,0,0,0,0,0,0.00,0,0
57625,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,0,0,0,0,0,0,0,0.00,0,0
57636,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,0,0,0,0,0,0,0,0.00,0,0
57639,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,56,20,7,18,48,8,28,10.93,5,42
57644,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,0,0,0,0,0,0,0,0.00,0,0
57646,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4020,93,32,9,41,90,3,46,11.62,3,58
57649,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4035,74,22,12,32,50,24,36,8.19,21,41
57654,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4035,98,32,16,38,89,9,46,9.79,17,71
57656,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4035,83,25,11,28,74,9,35,10.12,12,64
57657,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4035,61,24,9,19,58,3,29,10.95,10,41
57660,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4035,0,0,0,0,0,0,0,0.00,0,0
57666,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,404A,111,38,15,38,90,21,43,9.33,15,92
57667,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,404A,102,33,13,46,95,7,44,9.79,13,76
57669,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,404A,94,34,8,41,79,15,48,10.88,12,74
57671,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,404A,0,0,0,0,0,0,0,0.00,0,0
57672,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,404A,96,30,15,30,86,10,36,9.56,15,69
57674,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57680,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57683,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57686,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57687,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,313,103,25,156,310,3,180,15.75,4,302
57689,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,179,58,18,86,161,18,86,15.12,0,152
57690,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57693,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,10,3,0,7,10,0,7,16.33,0,8
57694,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57704,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57705,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57716,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57717,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57720,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57722,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57726,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57728,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57730,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57731,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57732,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57734,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57735,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57736,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,12,5,0,8,12,0,9,15.5,0,8
57737,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57738,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57739,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57740,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57742,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57743,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57744,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57745,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4054,0,0,0,0,0,0,0,0.00,0,0
57748,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4069,0,0,0,0,0,0,0,0.00,0,0
57749,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,4069,240,81,35,107,222,18,135,10.75,25,221
